Picture no.,Location,URL,Stars,Half_stars,Swell,Session,Local_time,Sunrise,Sunset,Weekday,Weather,Crop_Point
"image525.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image526.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image527.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image528.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image529.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image530.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image531.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image532.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image533.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image534.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image535.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image536.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image537.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image538.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image539.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image540.png
","Pedra Branca Surf Report and Forecast
","https://magicseaweed.com/Pedra-Branca-Surf-Report/7740/
","4
","0
","1.1-1.7m
","20-01-2022 16
","14:44
","7:50
","17:47
","3
","Sunny
","970 406
"
"image541.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image542.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image543.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image544.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image545.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image546.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image547.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image548.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image549.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image550.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image551.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image552.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image553.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image554.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image555.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image556.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image557.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image558.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image559.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image560.png
","Santa Cruz Surf Report and Forecast
","https://magicseaweed.com/Santa-Cruz-Surf-Report/3763/
","4
","0
","1-1.6m
","20-01-2022 16
","14:47
","7:51
","17:45
","3
","Sunny
","665 566
"
"image561.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image562.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image563.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image564.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image565.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image566.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image567.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image568.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image569.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image570.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image571.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image572.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image573.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image574.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image575.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image576.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image577.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image578.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image579.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image580.png
","Praia Castelejo Surf Report and Forecast
","https://magicseaweed.com/Praia-Castelejo-Surf-Report/4326/
","3
","0
","1-1.5m
","20-01-2022 16
","14:49
","7:44
","17:49
","3
","Sunny
","639 289
"
"image581.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image582.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image583.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image584.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image585.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image586.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image587.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image588.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image589.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image590.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image591.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image592.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image593.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image594.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image595.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image596.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image597.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image598.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image599.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image600.png
","Jacksonville Beach Surf Report and Forecast
","https://magicseaweed.com/Jacksonville-Beach-Surf-Report/345/
","0
","0
","0.1-0.2m
","20-01-2022 21
","14:09
","7:20
","17:53
","3
","Sunny
","423 315
"
"image601.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image602.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image603.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image604.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image605.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image606.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image607.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image608.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image609.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image610.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image611.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image612.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image613.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image614.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image615.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image616.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image617.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image618.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image619.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image620.png
","18th Street Surf Report and Forecast
","https://magicseaweed.com/18th-Street-Surf-Report/5490/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:11
","7:20
","17:53
","3
","Sunny
","706 308
"
"image621.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image622.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image623.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image624.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image625.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image626.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image627.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image628.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image629.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image630.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image631.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image632.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image633.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image634.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image635.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image636.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image637.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image638.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image639.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image640.png
","Flagler Pier Surf Report and Forecast
","https://magicseaweed.com/Flagler-Pier-Surf-Report/347/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:14
","7:16
","17:53
","3
","Sunny
","921 580
"
"image641.png
","Matanzas Inlet Surf Report and Forecast
","https://magicseaweed.com/Matanzas-Inlet-Surf-Report/4993/
","3
","0
","1.1-1.7m
","23-01-2022 21
","14:54
","7:17
","17:56
","6
","Sunny
","647 505
"
"image642.png
","Matanzas Inlet Surf Report and Forecast
","https://magicseaweed.com/Matanzas-Inlet-Surf-Report/4993/
","3
","0
","1.1-1.7m
","23-01-2022 21
","14:54
","7:17
","17:56
","6
","Sunny
","647 505
"
"image643.png
","Matanzas Inlet Surf Report and Forecast
","https://magicseaweed.com/Matanzas-Inlet-Surf-Report/4993/
","3
","0
","1.1-1.7m
","23-01-2022 21
","14:54
","7:17
","17:56
","6
","Sunny
","647 505
"
"image644.png
","Matanzas Inlet Surf Report and Forecast
","https://magicseaweed.com/Matanzas-Inlet-Surf-Report/4993/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:16
","7:18
","17:53
","3
","Sunny
","647 505
"
"image645.png
","Matanzas Inlet Surf Report and Forecast
","https://magicseaweed.com/Matanzas-Inlet-Surf-Report/4993/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:16
","7:18
","17:53
","3
","Sunny
","647 505
"
"image646.png
","Matanzas Inlet Surf Report and Forecast
","https://magicseaweed.com/Matanzas-Inlet-Surf-Report/4993/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:16
","7:18
","17:53
","3
","Sunny
","647 505
"
"image647.png
","Matanzas Inlet Surf Report and Forecast
","https://magicseaweed.com/Matanzas-Inlet-Surf-Report/4993/
","0
","0
","0.2-0.3m
","20-01-2022 21
","14:16
","7:18
","17:53
","3
","Sunny
","647 505
"
